,author,published_at,updated_at,like_count,text
191,username,2022-05-11T03:53:17Z,2022-05-11T03:53:17Z,0,Indians lmao
192,vajarr27,2022-05-06T08:09:48Z,2022-05-06T08:09:48Z,0,The referee just jealous on him
193,Pyrozexx,2022-05-05T11:00:22Z,2022-05-05T11:00:22Z,0,"If he in my teammate i would like&quot;Dude,wtf,if you want hacking hack in minecraft single player,not in tournament bruhhhh!&quot;"
194,Biprasth Ansh,2022-04-30T07:40:50Z,2022-04-30T07:40:50Z,2,Forsaken right now is selling coconuts in chennai for rupee 30.per piece
195,Timan Ghosh,2022-04-23T19:17:00Z,2022-04-23T19:17:00Z,0,Yaa Sk Rossi jasa lag raha hai??
196,dheer,2022-04-19T15:14:13Z,2022-04-19T15:14:13Z,1,Forsaken lauda h
197,Cacamelon,2022-04-18T09:34:36Z,2022-04-18T09:34:36Z,0,He is a disgrace to gaming community in india
198,Shritej Dhere,2022-04-11T15:47:35Z,2022-04-11T15:47:58Z,3,"<a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=0m48s"">0:48</a>legit❤️🤣🤣"
199,IngmarrCS,2022-04-11T13:12:49Z,2022-04-11T13:12:49Z,1,Word.exe
200,kimjancok 園,2022-04-11T04:56:04Z,2022-04-11T04:56:04Z,5,"if an indian good at something, never trust him"
201,Hisou,2022-04-09T17:26:26Z,2022-04-09T17:26:26Z,0,F legend
202,SalimOfShadow,2022-04-09T13:39:51Z,2022-04-09T13:39:51Z,1,What&#39;s the name of that indian song?It&#39;s so fkn funny
203,chewbacca's secret lover,2022-04-08T22:22:20Z,2022-04-08T22:22:20Z,0,Just curry on
204,Jasmine Go,2022-04-08T11:17:47Z,2022-04-08T11:17:47Z,0,wasted
205,ZnoxOP🚀,2022-04-06T19:59:04Z,2022-04-06T19:59:04Z,13,who are here after saggy scene🤣🤣?
206,Vivek Vicky,2022-04-06T12:24:11Z,2022-04-06T12:24:11Z,0,Did marzil knows earlier that he was hacking!?
207,cheemda,2022-04-05T23:19:36Z,2022-04-05T23:19:36Z,5,Saggy 😭😭
208,080-Suvendu Biswal,2022-04-05T18:29:42Z,2022-04-05T18:29:42Z,6,Looks like saggy
209,Fighter Jelly,2022-04-03T22:46:16Z,2022-04-03T22:46:16Z,1,Man! That girl Clara. That&#39;s what happen when you let others to use your computer.
210,Ryan Karuna,2022-04-03T10:39:07Z,2022-04-03T10:39:07Z,0,Wouldn&#39;t expect any differently from an indian
211,Air Canada,2022-03-26T17:19:38Z,2022-03-26T17:19:38Z,1,india numba 1 !!!
212,Andiunn,2022-03-24T06:57:26Z,2022-03-24T06:57:26Z,1,"scammer, pervert,rape and now cheater,."
213,CARBINEZzZz,2022-03-22T23:10:39Z,2022-03-22T23:10:39Z,14,"I remember watching this when it happened, and it was actually at that exact moment that I gave up on ever playing CS:GO professionally. I already had felt like a lot of the people I matched against online were hacking just based on how ridiculously accurate some of them were and how some people just had insane amounts of kills at the end of the game compared to everyone else, even the people on their team.<br><br>Some of this was in fact smurfing and not hacking, which isn&#39;t much better tbh, but either way I realized that there was literally no point in trying to go pro at this game unless I wanted to start diving into some shady business, which I don&#39;t.<br><br>Who knows, maybe I was just bad at the game. It&#39;s still no fun to play a game where every time you get killed in some ridiculous way or experience a match blowout you really can&#39;t help but wonder if the other team is legit, and your concerns may very well be justified based on the statistical number of hackers in this game."
214,Kewl,2022-03-22T16:51:11Z,2022-03-22T16:51:11Z,1,i like how its placed on Rar$ex3508
215,Gabriel Aardewijn,2022-03-22T06:28:32Z,2022-03-22T06:28:32Z,0,"parabens pelo video, sensacional a edição"
216,Sir Virtuous,2022-03-22T05:39:25Z,2022-03-22T05:39:25Z,1,History claims that those who do bad things against Vietnam always have terrible consequences
217,Divyam :),2022-03-21T08:47:39Z,2022-03-21T08:47:39Z,8,how he managed to get hack files in the PC provided by esports
218,Divyam :),2022-03-21T08:42:58Z,2022-03-21T08:42:58Z,0,did these guys carry thier pc to china ??
219,Himeno has W,2022-03-17T16:14:57Z,2022-03-17T16:15:20Z,0,"As long as word exe exists, this man&#39;s cheating. Amen 🙏"
220,sannnn,2022-03-17T11:26:53Z,2022-03-17T11:26:53Z,0,average indian
221,danielle,2022-03-16T16:13:36Z,2022-03-16T16:13:36Z,0,"pentagon, hexagon, octagon, <b>hiscareergon</b> 😭"
222,freshybowl,2022-03-14T20:31:30Z,2022-03-14T20:31:30Z,0,Hajis always be hacking everything because they suck at doing anything right.
223,A C E,2022-03-11T14:59:18Z,2022-03-11T14:59:18Z,0,"he moves like a bot, How he played on competition?"
224,Noname,2022-03-09T21:27:36Z,2022-03-09T21:27:36Z,0,Good now they can go back doing their favorite hobby: shitting on street
225,Arnav Tiwari,2022-03-03T17:56:16Z,2022-03-03T17:56:16Z,1,How to make India proud .
226,Notts,2022-02-25T04:42:58Z,2022-02-25T04:42:58Z,0,Forsaken to &quot;forgotten&quot;
227,nhat minh nguyen,2022-02-23T15:16:31Z,2022-02-23T15:16:31Z,0,oh man he just wanted<br> to type some paragraph for the homework during the match :)
228,Hoang Huu Thang,2022-02-19T16:50:11Z,2022-02-19T16:50:11Z,0,word.exe
229,M NASRULHAQ M FARIDZAL,2022-02-16T23:15:14Z,2022-02-16T23:15:14Z,0,Tu ah esports india lembab sbb kuat gebang
230,M NASRULHAQ M FARIDZAL,2022-02-16T23:14:50Z,2022-02-16T23:14:50Z,0,Dh tak power tak power ah
231,Goku Black,2022-02-14T06:07:55Z,2022-02-14T06:07:55Z,0,imagine if the admin deleted the hacks then he let forsaken play another round and watch his gameplay
232,Bach,2022-02-12T11:03:20Z,2022-02-12T11:03:20Z,0,Indians of course....
233,Mie,2022-02-12T05:10:32Z,2022-02-12T05:10:32Z,0,stupid india always hacking everywhere
234,jordan osuna,2022-02-12T05:08:38Z,2022-02-12T05:08:38Z,1,🇮🇳 the country of scams and cheats
235,Mohammed Eisa,2022-02-11T17:23:51Z,2022-02-11T17:23:51Z,0,🤣🤣🤣🤣
236,Rain RedFox,2022-02-11T12:50:17Z,2022-02-11T12:50:17Z,0,"That guy who stare at him was like, “you’re dead meat son”"
237,wafflerblox,2022-02-11T00:56:18Z,2022-02-11T00:56:18Z,0,rip bozo
238,Stubborn YT,2022-02-10T09:08:18Z,2022-02-10T09:08:18Z,1,If you ever watch a porn video.  So man sitting and just watch black African fucking his wife Infront of him.   These hackers don&#39;t have a dick to fuck and use a hack to become bro..   stupid
239,Dizzy Babyy,2022-02-10T01:27:42Z,2022-02-10T01:27:42Z,0,he was breathing so hard😂😂😂he was so scared
240,Happie,2022-02-09T13:29:49Z,2022-02-09T13:29:49Z,1,Poor forsaken this is embarrassing for teammets
241,ʀǟʝǟȶ,2022-02-05T14:03:56Z,2022-02-05T14:03:56Z,1,This dude should be banned from every game
242,ʀǟʝǟȶ,2022-02-05T14:03:41Z,2022-02-05T14:03:41Z,2,Idk why he is playing valorant now days must be cheating again
243,Ohi Hassan,2022-02-05T11:43:49Z,2022-02-05T11:43:49Z,1,"The look on the face of his team mate&#39;s face beside him is so painful... I feel so bad for his team, cus of this cheating bustard their carrier took a big blow, humiliation and set back Indian esports years."
244,ZEKT,2022-02-04T12:44:00Z,2022-02-04T12:44:00Z,144,Man he just destroyed India&#39;s future in esports.<br>As a indian gamer the amount of bs we have to take when playing in ranked lobby is like MASSIVE just bcause of this clown
245,Ritam Roy,2022-02-04T04:32:03Z,2022-02-04T04:32:15Z,2,He is back with banger in valorant now ....🔥🔥🔥<br>Forsaken : word exe <br>Skrossi : grind exe 🔥🔥
246,Omkar Joshi,2022-02-03T18:24:36Z,2022-02-03T18:24:36Z,1,reaction of Marzil 😂😂😂
247,Julianna Kaberovsky,2022-02-02T23:15:22Z,2022-02-02T23:15:22Z,0,A lot of people like this on Warzone...
248,DR.SLICK..,2022-02-02T07:14:17Z,2022-02-02T07:14:17Z,0,He ruined the name of India he should have some penalty by indian government as well
249,Marco B. Diaz,2022-02-02T00:37:12Z,2022-02-02T00:37:12Z,0,And now he FORSAKEN the entire indian esport. 🤦‍♂️🤦‍♂️🤦‍♂️
250,Afif Akram,2022-02-01T12:38:38Z,2022-02-01T12:38:38Z,0,India=cheating 🤣
251,Project X,2022-02-01T06:42:08Z,2022-02-01T06:42:08Z,0,And this was on LAN
252,Hom Tolland,2022-02-01T04:02:24Z,2022-02-01T04:02:24Z,0,He destroyed an entire esport for a country. LOL
253,????????????,2022-02-01T01:01:56Z,2022-02-01T01:01:56Z,0,Goodbye 100k and youre victories went to nothing🤣
254,Nic-O,2022-01-31T20:22:09Z,2022-01-31T20:22:09Z,0,Bobs and vagen
255,Akshai,2022-01-31T19:04:47Z,2022-01-31T19:04:47Z,1,He just Ended A Gamming Carrier of many one in india From this incidents indians are not allowed to participate in many tournaments So many Legends become unknown or underated Legends 😢
256,MoistDaddy Benchmark,2022-01-31T13:44:54Z,2022-01-31T13:44:54Z,1,HOW CAN HE CHEAT ?
257,Amin Emon,2022-01-31T13:17:06Z,2022-01-31T13:17:06Z,0,"I think he really needed that money, why else he would cheat risking exposure to millions unless he is dumb as fuck."
258,Jonathan Lalruatfela,2022-01-31T13:07:30Z,2022-01-31T13:07:30Z,0,Indian=Cheating.... So true
259,Bogdan Zhilin,2022-01-31T13:01:43Z,2022-01-31T13:01:43Z,0,"<a href=""https://youtu.be/znkH6hD-p-E"">https://youtu.be/znkH6hD-p-E</a><br>The best cheats, i play it myself. VAC does not block for 8 months, little chance of blocking. I advise"
260,Mayank Verma,2022-01-31T05:57:41Z,2022-01-31T05:57:41Z,0,Well they don&#39;t call him sir for nothing
261,OWHFooks211,2022-01-30T21:18:31Z,2022-01-30T21:19:29Z,0,What song is this? It’s quite catchy
262,kanjitard,2022-01-29T19:45:28Z,2022-01-29T19:45:28Z,0,"Look at the reaction in their faces of his team mates. Omg, did my previous sentence even make sense lol?"
263,Silent,2022-01-29T08:27:19Z,2022-01-29T08:27:19Z,0,Booo hacking nub shit india lmao
264,Aaron l,2022-01-27T03:04:28Z,2022-01-27T03:04:28Z,0,"India lies about everything and disgusting , still remember what they did to M5 in ICG"
265,Parves Koyes,2022-01-25T17:37:55Z,2022-01-25T17:37:55Z,0,His teammates don’t really look too shocked or surprised watching this video
266,Julian Aston John,2022-01-24T16:12:34Z,2022-01-24T16:12:34Z,0,for indians watching these comments just forget jana albert fucking comments and focus on who likes everyone in the world
267,Julian Aston John,2022-01-24T16:08:17Z,2022-01-24T16:08:17Z,0,forsaken is the only reason india sux
268,Raf,2022-01-22T03:29:47Z,2022-01-22T03:29:47Z,0,Bruh indian guys
269,arlan,2022-01-21T11:00:51Z,2022-01-21T11:00:51Z,0,"goodbye loser, get back to scamming people"
270,BLACK RAIN ,2022-01-19T01:11:03Z,2022-01-19T01:11:03Z,2,Indian tradition
271,Mein Kek,2022-01-16T11:45:34Z,2022-01-16T11:45:34Z,1,Sigma cheater. Virgin admin
272,Zeraus Vibes,2022-01-15T04:44:42Z,2022-01-15T04:44:42Z,0,Poor you cheater trash
273,Randolf Ducanes,2022-01-14T00:26:22Z,2022-01-14T00:26:22Z,1,He really forsaken himself there. That&#39;s crazy. He did THAT in front of the admins? Wow. Just wow.
274,RbxprokarlRbx,2022-01-13T10:59:17Z,2022-01-13T10:59:17Z,0,Nice ban cheating
275,Memes in Shorts,2022-01-11T13:13:14Z,2022-01-11T13:13:14Z,0,BGIS me hackers ko isse sikhna chahiye 🤲
276,Yash Kamat,2022-01-11T10:27:04Z,2022-01-11T10:27:04Z,0,madarchod foresaken bhosdika sala cheater chutiya bc😡😡
277,Jay Jay,2022-01-10T13:30:45Z,2022-01-10T13:30:45Z,0,R. I. P
278,Justinas Sobieski's,2022-01-09T03:13:22Z,2022-01-09T03:13:22Z,0,VAC
279,INDIA SUPER CLEAN 🇮🇳,2022-01-08T23:23:57Z,2022-01-08T23:23:57Z,2,"SIR THIS FAKE VIDEO NOT INDIA ! ACTUALLY MY INDIA IS THE BEST PROFESIONAL ,  THIS WHY IM SO LUCKY LIVE IN INDIA THE MOST SUPERPOWER COUNTRY, I CANT IMAGINE IF IM NOT BORN N LIVE IN INDIA 🇮🇳🤗, VERY SAFE VERY  CLEAN ,ALWAYS RESPECT WOMEN AND WE HAVE TOILET EVERYWHERE , INDIA IS ROLE MODEL COUNTRY TRUST ME 🤗🇮🇳  I KNOW U JEALOUS NOT LIVE IN INDIA 🇮🇳🤗🇮🇳🤗🇮🇳🤗🇮🇳🤗"
280,Redget Gauk,2022-01-07T11:20:27Z,2022-01-07T11:20:27Z,0,cheat is not gaming is sucks
281,yev,2022-01-06T13:35:01Z,2022-01-06T13:35:01Z,0,Imagine got caught cheating lol
282,Mr Pink,2022-01-06T07:24:13Z,2022-01-06T07:24:13Z,1,So were they able to bring their own computers? Shouldnt the organization bring brand new computers that have been setup by admins?
283,Sanna LaBelle,2022-01-05T08:33:38Z,2022-01-05T08:33:38Z,1,"<a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=0m12s"">0:12</a> Look At The Reaction Of His TeamMate...😂"
284,Hiro,2022-01-05T01:44:07Z,2022-01-05T01:44:07Z,0,What name of memes that driving
285,anurag maurya,2022-01-02T09:02:37Z,2022-01-02T09:02:37Z,0,I am indian and we will neve forgive this guy
286,SMOOTH VIBES,2022-01-01T23:05:31Z,2022-01-01T23:05:31Z,0,Fuck him shame on the name of india
287,BB,2022-01-01T07:42:38Z,2022-01-01T07:42:38Z,1,Well at least he got a home with a decent sewer system to go back to.<br><br>Oh wait..
288,Dinesh Kumar,2022-01-01T05:17:40Z,2022-01-01T05:17:40Z,0,"The third player from him, know it well. He is playing dump"
289,Games,2021-12-31T05:20:15Z,2021-12-31T05:20:15Z,0,The other dude eye u see was a betrayal.
290,Jan Sedrmajer,2021-12-31T04:36:30Z,2021-12-31T04:36:30Z,0,"I admire name of folder Rar$EX****, he thought no one will explore his porn folder? 🤣"
291,CYRAX GAMING OP,2021-12-30T16:41:35Z,2021-12-30T16:41:35Z,0,But he is now one of the best jett player in india
292,Blackdemon Slays,2021-12-30T16:35:43Z,2021-12-30T16:35:43Z,0,Everyone giving him respect for playing good. People even ask for him for tips and tricks on how to play so good. But man literally had no shame and continued whatever he did
293,Bang Moja,2021-12-30T11:01:24Z,2021-12-30T11:01:24Z,0,shame on ur country?
294,rami assad,2021-12-30T07:09:39Z,2021-12-30T07:09:39Z,0,Fun fact: he was a call center scammer before this
295,@kingedits108,2021-12-30T05:47:19Z,2021-12-30T05:47:19Z,0,LoL
296,mayanglambam udoy meitei,2021-12-29T18:51:04Z,2021-12-29T18:51:04Z,0,he is not only selling his prestige ...but also our country in front of china ...
297,Instinct-,2021-12-28T00:17:56Z,2021-12-28T00:17:56Z,0,"Wtf, look at the aimbot, isn‘t it obvious?"
298,Mr D,2021-12-27T14:27:52Z,2021-12-27T14:27:52Z,0,<i>gh</i>
299,iDeluxer,2021-12-27T10:25:52Z,2021-12-27T10:25:52Z,1,Caught in 4k
300,Justin Jisan,2021-12-27T06:44:55Z,2021-12-27T06:44:55Z,0,Bruh moment 🤣🤣🤣
301,Kahani Crime Di,2021-12-27T06:20:30Z,2021-12-27T06:20:30Z,0,Bhai In Jaisio Ki Vajah Se India Ka Naam Kharab Hota Hai <br>Ab Jo Bhi Yeh video Bahar Ki Country Ka Dekh raha Hoga Vo Yehi Soche ga Indian ese hote hai
302,Mama_moPlays,2021-12-26T16:45:49Z,2021-12-26T16:45:49Z,0,That&#39;s what he get for hacking lolol
303,Ratneshwar singh,2021-12-24T06:53:42Z,2021-12-24T06:53:42Z,0,That&#39;s why they banned india from csgo
304,AidenBeco,2021-12-24T04:39:51Z,2021-12-24T04:39:51Z,0,his teammate was just like<br>&quot;ay wtf bro?&quot;
305,Ok Ok,2021-12-20T06:23:49Z,2021-12-20T06:23:49Z,1,Lol I thought it said foreskin
306,LeG-enD_06,2021-12-19T02:03:00Z,2021-12-19T02:03:00Z,0,i kind of feel bad for him to be honest. imagine how much his heart dropped when they caught him cheating. my guys soul left his body and he just wanted to shoot himself in the head  at that point
307,meow,2021-12-18T12:43:02Z,2021-12-18T12:43:02Z,0,Fucking hack
308,Last Day,2021-12-17T14:35:42Z,2021-12-17T14:35:42Z,0,Because of him! Battlefield 2042 come out with a lame India specialist with hack skill.
309,doubl33,2021-12-17T12:02:55Z,2021-12-17T12:02:55Z,0,Gg
310,Jamie Jie,2021-12-16T21:21:59Z,2021-12-16T21:21:59Z,0,"Hi brother your friend was asking for tips, you did not tell him your secret"
311,Eniralph P. Jardin Jr.,2021-12-13T12:15:33Z,2021-12-13T12:15:33Z,0,MOE POV: hes cheating HESS CHEATING
312,Tejas Dugar,2021-12-12T12:29:53Z,2021-12-12T12:29:53Z,0,The other Indians acting as if they don&#39;t know
313,RektalFoerster,2021-12-12T01:46:28Z,2021-12-12T01:46:28Z,0,Pajeet at its best
314,Karl Marx stole my bike,2021-12-11T23:04:22Z,2021-12-11T23:04:22Z,1,"The hilarious thing is that this clown will never be forgotten, in lieu of his name. What a loser. :D"
315,commenter :/,2021-12-08T05:09:03Z,2021-12-08T05:09:03Z,1,Indian gaming got destroyed because of this guy.
316,Rico Cheng,2021-12-05T13:21:30Z,2021-12-05T13:21:30Z,0,Regardless if he is not focus and still doing office work while in tournament I think he is very good.
317,June 47,2021-12-04T03:25:33Z,2021-12-04T03:25:33Z,0,I feel bad for those guys who licked forsaken&#39;s gross stinky ass in competitive MM.
318,TheHandyGuy,2021-12-01T01:17:26Z,2021-12-01T01:17:26Z,0,I&#39;ve seen better movement in silver
319,Gianh,2021-11-30T07:16:35Z,2021-11-30T07:16:35Z,1,Hiscareergone
320,rafafr51,2021-11-29T09:41:13Z,2021-11-29T09:41:13Z,5,Guys chill he’s not hacking<br>He plays while using Microsoft Word to do his homework while playing
321,Lu,2021-11-28T03:49:07Z,2021-11-28T03:59:39Z,4,The man single-handedly destroyed his entire country&#39;s scene in the game. That&#39;s actually sad. Imagine being innocent and suffering because of that piece of shit. <br><br>I feel bad for his teammates and any kid in India that likes csgo but will never be able to go pro because of this stigma.
322,Ninja Ninja,2021-11-27T20:35:38Z,2021-11-27T20:35:38Z,1,You know something is up when a non asian team(India is not considered as part of the asian God tier) defeats an asian team comfortably
323,RIGID,2021-11-25T19:38:59Z,2021-11-25T19:38:59Z,0,song?
324,caqe Mentian,2021-11-22T10:39:38Z,2021-11-22T10:39:38Z,0,tha;s why i never trust or any online ppl from india fack this shit XD
325,Saksham,2021-11-18T18:14:12Z,2021-11-18T18:14:12Z,0,Forsaken the 🐐🐐..
326,The Aggro Traveler's Bucket List,2021-11-16T14:29:41Z,2021-11-16T14:29:41Z,0,The fall of Indian CSGO
327,UtsaV,2021-11-15T20:21:22Z,2021-11-15T20:21:22Z,0,Local disk (C:) <br>-Program files (x86) <br>--Steam<br>Steamapss<br>Common<br>GTA V<br>Offensive<br>---skills
328,Gece Buluşmaları,2021-11-15T13:21:45Z,2021-11-15T13:21:45Z,0,he walking like bot he gamesense and playing still is like silver
329,s dude121,2021-11-14T13:27:48Z,2021-11-14T13:27:48Z,0,Imagine if someone playing in an championship and you get a call saying&quot;maam your computer has virus&quot;
330,GeT_ RiGhT,2021-11-13T09:27:27Z,2021-11-13T09:27:38Z,0,Feel bad for his teammates tho. I mean they might get embarassed too and the whole organization of that team cuz of that dude cheating on a professional league
